122.9202 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [2880, 1920]. Using actual size
788.7035 	EXP 	whitePhotoDiode_1: autoDraw = True
788.9035 	EXP 	whitePhotoDiode_1: autoDraw = False
791.2703 	EXP 	whitePhotoDiode_1: autoDraw = True
791.4700 	EXP 	whitePhotoDiode_1: autoDraw = False
793.4865 	EXP 	whitePhotoDiode_1: autoDraw = True
793.6867 	EXP 	whitePhotoDiode_1: autoDraw = False
796.0038 	EXP 	whitePhotoDiode_1: autoDraw = True
796.2034 	EXP 	whitePhotoDiode_1: autoDraw = False
798.0701 	EXP 	whitePhotoDiode_1: autoDraw = True
798.2701 	EXP 	whitePhotoDiode_1: autoDraw = False
800.1199 	EXP 	whitePhotoDiode_1: autoDraw = True
800.3200 	EXP 	whitePhotoDiode_1: autoDraw = False
802.6702 	EXP 	whitePhotoDiode_1: autoDraw = True
802.8701 	EXP 	whitePhotoDiode_1: autoDraw = False
805.2366 	EXP 	whitePhotoDiode_1: autoDraw = True
805.4369 	EXP 	whitePhotoDiode_1: autoDraw = False
807.6036 	EXP 	whitePhotoDiode_1: autoDraw = True
807.8035 	EXP 	whitePhotoDiode_1: autoDraw = False
810.0036 	EXP 	whitePhotoDiode_1: autoDraw = True
810.2038 	EXP 	whitePhotoDiode_1: autoDraw = False
812.3865 	EXP 	whitePhotoDiode_1: autoDraw = True
812.5868 	EXP 	whitePhotoDiode_1: autoDraw = False
814.6365 	EXP 	whitePhotoDiode_1: autoDraw = True
814.8368 	EXP 	whitePhotoDiode_1: autoDraw = False
817.5704 	EXP 	whitePhotoDiode_1: autoDraw = True
817.7700 	EXP 	whitePhotoDiode_1: autoDraw = False
820.5366 	EXP 	whitePhotoDiode_1: autoDraw = True
820.7366 	EXP 	whitePhotoDiode_1: autoDraw = False
822.5535 	EXP 	whitePhotoDiode_1: autoDraw = True
822.7535 	EXP 	whitePhotoDiode_1: autoDraw = False
824.9865 	EXP 	whitePhotoDiode_1: autoDraw = True
825.1868 	EXP 	whitePhotoDiode_1: autoDraw = False
827.8203 	EXP 	whitePhotoDiode_1: autoDraw = True
828.0200 	EXP 	whitePhotoDiode_1: autoDraw = False
830.7037 	EXP 	whitePhotoDiode_1: autoDraw = True
830.9033 	EXP 	whitePhotoDiode_1: autoDraw = False
833.4701 	EXP 	whitePhotoDiode_1: autoDraw = True
833.6704 	EXP 	whitePhotoDiode_1: autoDraw = False
836.4201 	EXP 	whitePhotoDiode_1: autoDraw = True
836.6200 	EXP 	whitePhotoDiode_1: autoDraw = False
838.5203 	EXP 	whitePhotoDiode_1: autoDraw = True
838.7201 	EXP 	whitePhotoDiode_1: autoDraw = False
841.4201 	EXP 	whitePhotoDiode_1: autoDraw = True
841.6203 	EXP 	whitePhotoDiode_1: autoDraw = False
843.8037 	EXP 	whitePhotoDiode_1: autoDraw = True
844.0037 	EXP 	whitePhotoDiode_1: autoDraw = False
846.6367 	EXP 	whitePhotoDiode_1: autoDraw = True
846.8367 	EXP 	whitePhotoDiode_1: autoDraw = False
849.5703 	EXP 	whitePhotoDiode_1: autoDraw = True
849.7701 	EXP 	whitePhotoDiode_1: autoDraw = False
852.5033 	EXP 	whitePhotoDiode_1: autoDraw = True
852.7035 	EXP 	whitePhotoDiode_1: autoDraw = False
855.0201 	EXP 	whitePhotoDiode_1: autoDraw = True
855.2204 	EXP 	whitePhotoDiode_1: autoDraw = False
857.8864 	EXP 	whitePhotoDiode_1: autoDraw = True
858.0864 	EXP 	whitePhotoDiode_1: autoDraw = False
860.1694 	EXP 	whitePhotoDiode_1: autoDraw = True
860.3695 	EXP 	whitePhotoDiode_1: autoDraw = False
862.3202 	EXP 	whitePhotoDiode_1: autoDraw = True
862.5199 	EXP 	whitePhotoDiode_1: autoDraw = False
864.8535 	EXP 	whitePhotoDiode_1: autoDraw = True
865.0535 	EXP 	whitePhotoDiode_1: autoDraw = False
867.7867 	EXP 	whitePhotoDiode_1: autoDraw = True
867.9869 	EXP 	whitePhotoDiode_1: autoDraw = False
869.9698 	EXP 	whitePhotoDiode_1: autoDraw = True
870.1703 	EXP 	whitePhotoDiode_1: autoDraw = False
872.5367 	EXP 	whitePhotoDiode_1: autoDraw = True
872.7364 	EXP 	whitePhotoDiode_1: autoDraw = False
875.4536 	EXP 	whitePhotoDiode_1: autoDraw = True
875.6534 	EXP 	whitePhotoDiode_1: autoDraw = False
877.7201 	EXP 	whitePhotoDiode_1: autoDraw = True
877.9199 	EXP 	whitePhotoDiode_1: autoDraw = False
880.3364 	EXP 	whitePhotoDiode_1: autoDraw = True
880.5367 	EXP 	whitePhotoDiode_1: autoDraw = False
882.3702 	EXP 	whitePhotoDiode_1: autoDraw = True
882.5700 	EXP 	whitePhotoDiode_1: autoDraw = False
885.2035 	EXP 	whitePhotoDiode_1: autoDraw = True
885.4034 	EXP 	whitePhotoDiode_1: autoDraw = False
887.5534 	EXP 	whitePhotoDiode_1: autoDraw = True
887.7534 	EXP 	whitePhotoDiode_1: autoDraw = False
890.0034 	EXP 	whitePhotoDiode_1: autoDraw = True
890.2033 	EXP 	whitePhotoDiode_1: autoDraw = False
892.2869 	EXP 	whitePhotoDiode_1: autoDraw = True
892.4870 	EXP 	whitePhotoDiode_1: autoDraw = False
895.2032 	EXP 	whitePhotoDiode_1: autoDraw = True
895.4034 	EXP 	whitePhotoDiode_1: autoDraw = False
897.7701 	EXP 	whitePhotoDiode_1: autoDraw = True
897.9700 	EXP 	whitePhotoDiode_1: autoDraw = False
900.7035 	EXP 	whitePhotoDiode_1: autoDraw = True
900.9034 	EXP 	whitePhotoDiode_1: autoDraw = False
903.2535 	EXP 	whitePhotoDiode_1: autoDraw = True
903.4532 	EXP 	whitePhotoDiode_1: autoDraw = False
905.3536 	EXP 	whitePhotoDiode_1: autoDraw = True
905.5534 	EXP 	whitePhotoDiode_1: autoDraw = False
906.7202 	EXP 	blackPhotoDiodeBox: autoDraw = False
906.7202 	EXP 	whitePhotoDiode_1: autoDraw = False
906.7202 	EXP 	breathCountOnScreen: autoDraw = False
906.7202 	EXP 	text: autoDraw = True
906.7202 	EXP 	typedDisplay: autoDraw = True
910.1153 	DATA 	Keypress: 5
911.2248 	DATA 	Keypress: 1
912.1048 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
912.1061 	DATA 	Keypress: return
912.1199 	EXP 	text: autoDraw = False
912.1199 	EXP 	typedDisplay: autoDraw = False
912.1199 	EXP 	getReadyInstructions: autoDraw = True
943.9092 	DATA 	Keypress: space
943.9201 	EXP 	getReadyInstructions: autoDraw = False
943.9201 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
943.9201 	EXP 	blackPhotoDiodeBox: autoDraw = True
943.9201 	EXP 	breathCountOnScreen: autoDraw = True
945.9201 	EXP 	whitePhotoDiode_1: autoDraw = True
946.1202 	EXP 	whitePhotoDiode_1: autoDraw = False
948.5534 	EXP 	whitePhotoDiode_1: autoDraw = True
948.7534 	EXP 	whitePhotoDiode_1: autoDraw = False
951.2533 	EXP 	whitePhotoDiode_1: autoDraw = True
951.4534 	EXP 	whitePhotoDiode_1: autoDraw = False
954.0369 	EXP 	whitePhotoDiode_1: autoDraw = True
954.2368 	EXP 	whitePhotoDiode_1: autoDraw = False
956.6866 	EXP 	whitePhotoDiode_1: autoDraw = True
956.8869 	EXP 	whitePhotoDiode_1: autoDraw = False
958.7866 	EXP 	whitePhotoDiode_1: autoDraw = True
958.9864 	EXP 	whitePhotoDiode_1: autoDraw = False
960.9199 	EXP 	whitePhotoDiode_1: autoDraw = True
961.1196 	EXP 	whitePhotoDiode_1: autoDraw = False
963.0365 	EXP 	whitePhotoDiode_1: autoDraw = True
963.2365 	EXP 	whitePhotoDiode_1: autoDraw = False
965.3704 	EXP 	whitePhotoDiode_1: autoDraw = True
965.5702 	EXP 	whitePhotoDiode_1: autoDraw = False
967.8034 	EXP 	whitePhotoDiode_1: autoDraw = True
968.0036 	EXP 	whitePhotoDiode_1: autoDraw = False
970.7363 	EXP 	whitePhotoDiode_1: autoDraw = True
970.9367 	EXP 	whitePhotoDiode_1: autoDraw = False
973.6369 	EXP 	whitePhotoDiode_1: autoDraw = True
973.8365 	EXP 	whitePhotoDiode_1: autoDraw = False
976.0031 	EXP 	whitePhotoDiode_1: autoDraw = True
976.2035 	EXP 	whitePhotoDiode_1: autoDraw = False
978.4364 	EXP 	whitePhotoDiode_1: autoDraw = True
978.6365 	EXP 	whitePhotoDiode_1: autoDraw = False
981.1367 	EXP 	whitePhotoDiode_1: autoDraw = True
981.3366 	EXP 	whitePhotoDiode_1: autoDraw = False
983.9203 	EXP 	whitePhotoDiode_1: autoDraw = True
984.1202 	EXP 	whitePhotoDiode_1: autoDraw = False
986.3703 	EXP 	whitePhotoDiode_1: autoDraw = True
986.5698 	EXP 	whitePhotoDiode_1: autoDraw = False
989.1865 	EXP 	whitePhotoDiode_1: autoDraw = True
989.3866 	EXP 	whitePhotoDiode_1: autoDraw = False
991.4699 	EXP 	whitePhotoDiode_1: autoDraw = True
991.6699 	EXP 	whitePhotoDiode_1: autoDraw = False
994.3537 	EXP 	whitePhotoDiode_1: autoDraw = True
994.5531 	EXP 	whitePhotoDiode_1: autoDraw = False
997.1032 	EXP 	whitePhotoDiode_1: autoDraw = True
997.3035 	EXP 	whitePhotoDiode_1: autoDraw = False
999.3034 	EXP 	whitePhotoDiode_1: autoDraw = True
999.5033 	EXP 	whitePhotoDiode_1: autoDraw = False
1002.1033 	EXP 	whitePhotoDiode_1: autoDraw = True
1002.3030 	EXP 	whitePhotoDiode_1: autoDraw = False
1004.7366 	EXP 	whitePhotoDiode_1: autoDraw = True
1004.9366 	EXP 	whitePhotoDiode_1: autoDraw = False
1007.2866 	EXP 	whitePhotoDiode_1: autoDraw = True
1007.4864 	EXP 	whitePhotoDiode_1: autoDraw = False
1009.8536 	EXP 	whitePhotoDiode_1: autoDraw = True
1010.0533 	EXP 	whitePhotoDiode_1: autoDraw = False
1012.5868 	EXP 	whitePhotoDiode_1: autoDraw = True
1012.7866 	EXP 	whitePhotoDiode_1: autoDraw = False
1014.8699 	EXP 	whitePhotoDiode_1: autoDraw = True
1015.0701 	EXP 	whitePhotoDiode_1: autoDraw = False
1017.6534 	EXP 	whitePhotoDiode_1: autoDraw = True
1017.8535 	EXP 	whitePhotoDiode_1: autoDraw = False
1020.5702 	EXP 	whitePhotoDiode_1: autoDraw = True
1020.7698 	EXP 	whitePhotoDiode_1: autoDraw = False
1023.2201 	EXP 	whitePhotoDiode_1: autoDraw = True
1023.4200 	EXP 	whitePhotoDiode_1: autoDraw = False
1025.9700 	EXP 	whitePhotoDiode_1: autoDraw = True
1026.1699 	EXP 	whitePhotoDiode_1: autoDraw = False
1028.7197 	EXP 	whitePhotoDiode_1: autoDraw = True
1028.9195 	EXP 	whitePhotoDiode_1: autoDraw = False
1031.5533 	EXP 	whitePhotoDiode_1: autoDraw = True
1031.7534 	EXP 	whitePhotoDiode_1: autoDraw = False
1034.1366 	EXP 	whitePhotoDiode_1: autoDraw = True
1034.3364 	EXP 	whitePhotoDiode_1: autoDraw = False
1036.3366 	EXP 	whitePhotoDiode_1: autoDraw = True
1036.5365 	EXP 	whitePhotoDiode_1: autoDraw = False
1038.4198 	EXP 	whitePhotoDiode_1: autoDraw = True
1038.6200 	EXP 	whitePhotoDiode_1: autoDraw = False
1040.7031 	EXP 	whitePhotoDiode_1: autoDraw = True
1040.9034 	EXP 	whitePhotoDiode_1: autoDraw = False
1043.1535 	EXP 	whitePhotoDiode_1: autoDraw = True
1043.3533 	EXP 	whitePhotoDiode_1: autoDraw = False
1045.4865 	EXP 	whitePhotoDiode_1: autoDraw = True
1045.6866 	EXP 	whitePhotoDiode_1: autoDraw = False
1047.9201 	EXP 	whitePhotoDiode_1: autoDraw = True
1048.1197 	EXP 	whitePhotoDiode_1: autoDraw = False
1049.9201 	EXP 	whitePhotoDiode_1: autoDraw = True
1050.1201 	EXP 	whitePhotoDiode_1: autoDraw = False
1052.5700 	EXP 	whitePhotoDiode_1: autoDraw = True
1052.7701 	EXP 	whitePhotoDiode_1: autoDraw = False
1055.2365 	EXP 	whitePhotoDiode_1: autoDraw = True
1055.4365 	EXP 	whitePhotoDiode_1: autoDraw = False
1058.0363 	EXP 	whitePhotoDiode_1: autoDraw = True
1058.2364 	EXP 	whitePhotoDiode_1: autoDraw = False
1060.1033 	EXP 	whitePhotoDiode_1: autoDraw = True
1060.3032 	EXP 	whitePhotoDiode_1: autoDraw = False
1062.4533 	EXP 	whitePhotoDiode_1: autoDraw = True
1062.6532 	EXP 	whitePhotoDiode_1: autoDraw = False
1063.9366 	EXP 	blackPhotoDiodeBox: autoDraw = False
1063.9366 	EXP 	whitePhotoDiode_1: autoDraw = False
1063.9366 	EXP 	breathCountOnScreen: autoDraw = False
1063.9366 	EXP 	text: autoDraw = True
1063.9366 	EXP 	typedDisplay: autoDraw = True
1066.9448 	DATA 	Keypress: 3
1068.1288 	DATA 	Keypress: 9
1068.6066 	DATA 	Keypress: return
1072.5382 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
1072.5396 	DATA 	Keypress: return
1072.5531 	EXP 	text: autoDraw = False
1072.5531 	EXP 	typedDisplay: autoDraw = False
1072.5531 	EXP 	getReadyInstructions: autoDraw = True
1076.7589 	DATA 	Keypress: space
1076.7699 	EXP 	getReadyInstructions: autoDraw = False
1076.7699 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
1076.7699 	EXP 	blackPhotoDiodeBox: autoDraw = True
1076.7699 	EXP 	breathCountOnScreen: autoDraw = True
1078.7699 	EXP 	whitePhotoDiode_1: autoDraw = True
1078.9699 	EXP 	whitePhotoDiode_1: autoDraw = False
1081.5033 	EXP 	whitePhotoDiode_1: autoDraw = True
1081.7029 	EXP 	whitePhotoDiode_1: autoDraw = False
1084.0197 	EXP 	whitePhotoDiode_1: autoDraw = True
1084.2199 	EXP 	whitePhotoDiode_1: autoDraw = False
1086.1199 	EXP 	whitePhotoDiode_1: autoDraw = True
1086.3200 	EXP 	whitePhotoDiode_1: autoDraw = False
1089.1031 	EXP 	whitePhotoDiode_1: autoDraw = True
1089.3036 	EXP 	whitePhotoDiode_1: autoDraw = False
1091.4699 	EXP 	whitePhotoDiode_1: autoDraw = True
1091.6700 	EXP 	whitePhotoDiode_1: autoDraw = False
1094.1865 	EXP 	whitePhotoDiode_1: autoDraw = True
1094.3868 	EXP 	whitePhotoDiode_1: autoDraw = False
1096.3699 	EXP 	whitePhotoDiode_1: autoDraw = True
1096.5698 	EXP 	whitePhotoDiode_1: autoDraw = False
1099.0865 	EXP 	whitePhotoDiode_1: autoDraw = True
1099.2868 	EXP 	whitePhotoDiode_1: autoDraw = False
1101.7365 	EXP 	whitePhotoDiode_1: autoDraw = True
1101.9364 	EXP 	whitePhotoDiode_1: autoDraw = False
1104.6531 	EXP 	whitePhotoDiode_1: autoDraw = True
1104.8533 	EXP 	whitePhotoDiode_1: autoDraw = False
1106.6869 	EXP 	whitePhotoDiode_1: autoDraw = True
1106.8863 	EXP 	whitePhotoDiode_1: autoDraw = False
1109.6199 	EXP 	whitePhotoDiode_1: autoDraw = True
1109.8201 	EXP 	whitePhotoDiode_1: autoDraw = False
1112.2199 	EXP 	whitePhotoDiode_1: autoDraw = True
1112.4198 	EXP 	whitePhotoDiode_1: autoDraw = False
1114.3868 	EXP 	whitePhotoDiode_1: autoDraw = True
1114.5866 	EXP 	whitePhotoDiode_1: autoDraw = False
1116.7866 	EXP 	whitePhotoDiode_1: autoDraw = True
1116.9865 	EXP 	whitePhotoDiode_1: autoDraw = False
1119.7533 	EXP 	whitePhotoDiode_1: autoDraw = True
1119.9534 	EXP 	whitePhotoDiode_1: autoDraw = False
1122.2365 	EXP 	whitePhotoDiode_1: autoDraw = True
1122.4365 	EXP 	whitePhotoDiode_1: autoDraw = False
1124.2534 	EXP 	whitePhotoDiode_1: autoDraw = True
1124.4534 	EXP 	whitePhotoDiode_1: autoDraw = False
1126.5033 	EXP 	whitePhotoDiode_1: autoDraw = True
1126.7033 	EXP 	whitePhotoDiode_1: autoDraw = False
1129.2366 	EXP 	whitePhotoDiode_1: autoDraw = True
1129.4365 	EXP 	whitePhotoDiode_1: autoDraw = False
1131.7864 	EXP 	whitePhotoDiode_1: autoDraw = True
1131.9865 	EXP 	whitePhotoDiode_1: autoDraw = False
1134.4864 	EXP 	whitePhotoDiode_1: autoDraw = True
1134.6865 	EXP 	whitePhotoDiode_1: autoDraw = False
1137.1535 	EXP 	whitePhotoDiode_1: autoDraw = True
1137.3528 	EXP 	whitePhotoDiode_1: autoDraw = False
1140.1195 	EXP 	whitePhotoDiode_1: autoDraw = True
1140.3198 	EXP 	whitePhotoDiode_1: autoDraw = False
1142.2699 	EXP 	whitePhotoDiode_1: autoDraw = True
1142.4699 	EXP 	whitePhotoDiode_1: autoDraw = False
1145.1198 	EXP 	whitePhotoDiode_1: autoDraw = True
1145.3199 	EXP 	whitePhotoDiode_1: autoDraw = False
1147.9198 	EXP 	whitePhotoDiode_1: autoDraw = True
1148.1199 	EXP 	whitePhotoDiode_1: autoDraw = False
1150.5865 	EXP 	whitePhotoDiode_1: autoDraw = True
1150.7866 	EXP 	whitePhotoDiode_1: autoDraw = False
1152.8697 	EXP 	whitePhotoDiode_1: autoDraw = True
1153.0698 	EXP 	whitePhotoDiode_1: autoDraw = False
1154.9697 	EXP 	whitePhotoDiode_1: autoDraw = True
1155.1701 	EXP 	whitePhotoDiode_1: autoDraw = False
1157.7032 	EXP 	whitePhotoDiode_1: autoDraw = True
1157.9031 	EXP 	whitePhotoDiode_1: autoDraw = False
1160.1699 	EXP 	whitePhotoDiode_1: autoDraw = True
1160.3700 	EXP 	whitePhotoDiode_1: autoDraw = False
1162.7199 	EXP 	whitePhotoDiode_1: autoDraw = True
1162.9198 	EXP 	whitePhotoDiode_1: autoDraw = False
1165.4364 	EXP 	whitePhotoDiode_1: autoDraw = True
1165.6363 	EXP 	whitePhotoDiode_1: autoDraw = False
1168.4200 	EXP 	whitePhotoDiode_1: autoDraw = True
1168.6202 	EXP 	whitePhotoDiode_1: autoDraw = False
1170.8529 	EXP 	whitePhotoDiode_1: autoDraw = True
1171.0532 	EXP 	whitePhotoDiode_1: autoDraw = False
1173.3197 	EXP 	whitePhotoDiode_1: autoDraw = True
1173.5199 	EXP 	whitePhotoDiode_1: autoDraw = False
1176.0366 	EXP 	whitePhotoDiode_1: autoDraw = True
1176.2362 	EXP 	whitePhotoDiode_1: autoDraw = False
1178.9365 	EXP 	whitePhotoDiode_1: autoDraw = True
1179.1363 	EXP 	whitePhotoDiode_1: autoDraw = False
1181.1864 	EXP 	whitePhotoDiode_1: autoDraw = True
1181.3864 	EXP 	whitePhotoDiode_1: autoDraw = False
1183.7698 	EXP 	whitePhotoDiode_1: autoDraw = True
1183.9699 	EXP 	whitePhotoDiode_1: autoDraw = False
1186.6533 	EXP 	whitePhotoDiode_1: autoDraw = True
1186.8533 	EXP 	whitePhotoDiode_1: autoDraw = False
1188.9364 	EXP 	whitePhotoDiode_1: autoDraw = True
1189.1363 	EXP 	whitePhotoDiode_1: autoDraw = False
1191.3197 	EXP 	whitePhotoDiode_1: autoDraw = True
1191.5199 	EXP 	whitePhotoDiode_1: autoDraw = False
1193.9864 	EXP 	whitePhotoDiode_1: autoDraw = True
1194.1865 	EXP 	whitePhotoDiode_1: autoDraw = False
1196.1198 	EXP 	whitePhotoDiode_1: autoDraw = True
1196.3198 	EXP 	whitePhotoDiode_1: autoDraw = False
1196.7864 	EXP 	blackPhotoDiodeBox: autoDraw = False
1196.7864 	EXP 	whitePhotoDiode_1: autoDraw = False
1196.7864 	EXP 	breathCountOnScreen: autoDraw = False
1196.7864 	EXP 	text: autoDraw = True
1196.7864 	EXP 	typedDisplay: autoDraw = True
1199.3626 	DATA 	Keypress: 4
1199.9627 	DATA 	Keypress: 1
1201.3404 	DATA 	Keypress: return
1201.3529 	EXP 	text: autoDraw = False
1201.3529 	EXP 	typedDisplay: autoDraw = False
1201.3529 	EXP 	text_2: autoDraw = True
1206.3530 	EXP 	text_2: autoDraw = False
1206.3530 	EXP 	text_2: autoDraw = False
1206.3533 	EXP 	mindfulBreathing: status = STOPPED
